Side,Noise,Image,TopLeft,TopMid,TopRight,BottomLeft,BottomMid,BottomRight
1,-1,142,CFD-WM-025-008-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-230-131-N.jpg,CFD-WM-233-106-N.jpg,CFD-WM-034-032-HC.jpg,CFD-WM-024-015-N.jpg
0,1,56,CFD-WF-001-003-N.jpg,CFD-WM-256-138-N.jpg,CFD-WM-247-084-N.jpg,CFD-WM-006-010-HO.jpg,CFD-WM-223-056-N.jpg,CFD-WM-241-072-N.jpg
1,-1,85,CFD-WM-011-003-HO.jpg,CFD-WM-039-010-A.jpg,CFD-WM-039-018-N.jpg,CFD-WM-032-001-N.jpg,CFD-WM-035-036-HC.jpg,CFD-WF-001-003-N.jpg
0,-1,90,CFD-WF-001-003-N.jpg,CFD-WM-217-070-N.jpg,CFD-WM-038-011-A.jpg,CFD-WM-037-033-HC.jpg,CFD-WM-037-025-N.jpg,CFD-WM-204-031-N.jpg
0,1,58,CFD-WM-012-005-HO.jpg,CFD-WM-255-219-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-016-001-N.jpg,CFD-WM-010-001-N.jpg,CFD-WM-006-013-HC.jpg
0,1,17,CFD-WM-249-239-N.jpg,CFD-WM-039-004-HC.jpg,CFD-WM-001-011-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-013-006-HO.jpg,CFD-WM-241-072-N.jpg
1,-1,81,CFD-WM-235-147-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-238-020-N.jpg,CFD-WM-249-239-N.jpg,CFD-WM-012-026-F.jpg,CFD-WM-221-091-N.jpg
1,-1,76,CFD-WM-236-072-N.jpg,CFD-WM-015-017-A.jpg,CFD-WM-023-001-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-023-007-HC.jpg,CFD-WM-006-002-N.jpg
0,1,134,CFD-WF-001-003-N.jpg,CFD-WM-015-023-F.jpg,CFD-WM-025-022-F.jpg,CFD-WM-023-001-N.jpg,CFD-WM-249-239-N.jpg,CFD-WM-019-013-A.jpg
0,1,111,CFD-WM-029-029-HO.jpg,CFD-WM-002-009-N.jpg,CFD-WM-017-005-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-024-015-N.jpg,CFD-WM-026-019-A.jpg
0,1,102,CFD-WM-038-018-F.jpg,CFD-WM-019-006-HC.jpg,CFD-WM-006-010-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-015-023-F.jpg,CFD-WM-026-004-HC.jpg
1,-1,1,CFD-WM-004-005-HC.jpg,CFD-WM-234-118-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-012-015-A.jpg,CFD-WM-033-006-HC.jpg,CFD-WM-219-008-N.jpg
0,-1,94,CFD-WM-018-007-A.jpg,CFD-WM-023-007-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-240-125-N.jpg,CFD-WM-006-013-HC.jpg,CFD-WM-203-023-N.jpg
0,-1,33,CFD-WF-001-003-N.jpg,CFD-WM-014-008-HC.jpg,CFD-WM-015-009-HC.jpg,CFD-WM-026-019-A.jpg,CFD-WM-029-029-HO.jpg,CFD-WM-203-023-N.jpg
1,1,133,CFD-WM-006-039-F.jpg,CFD-WM-013-015-A.jpg,CFD-WM-252-224-N.jpg,CFD-WM-036-018-A.jpg,CFD-WM-015-017-A.jpg,CFD-WF-001-003-N.jpg
0,-1,68,CFD-WM-035-032-N.jpg,CFD-WM-214-026-N.jpg,CFD-WM-019-003-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-257-161-N.jpg,CFD-WM-238-020-N.jpg
0,1,92,CFD-WM-032-001-N.jpg,CFD-WM-207-048-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-223-056-N.jpg,CFD-WM-239-128-N.jpg,CFD-WM-013-015-A.jpg
0,1,80,CFD-WM-010-016-A.jpg,CFD-WM-040-025-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-257-161-N.jpg,CFD-WM-040-033-F.jpg,CFD-WM-017-002-N.jpg
1,1,140,CFD-WM-016-002-HO.jpg,CFD-WM-023-015-F.jpg,CFD-WM-015-002-N.jpg,CFD-WM-033-014-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-024-007-HC.jpg
0,-1,55,CFD-WM-219-008-N.jpg,CFD-WM-036-037-HC.jpg,CFD-WM-001-014-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-214-026-N.jpg,CFD-WM-031-045-A.jpg
1,-1,117,CFD-WM-032-001-N.jpg,CFD-WM-038-011-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-033-025-N.jpg,CFD-WM-253-119-N.jpg,CFD-WM-029-023-N.jpg
0,1,16,CFD-WM-037-034-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-003-006-HC.jpg,CFD-WM-041-021-N.jpg,CFD-WM-003-003-HO.jpg,CFD-WM-032-008-HC.jpg
0,-1,130,CFD-WM-241-072-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-257-161-N.jpg,CFD-WM-010-020-F.jpg,CFD-WM-001-014-N.jpg,CFD-WM-031-004-HO.jpg
1,1,63,CFD-WM-015-009-HC.jpg,CFD-WM-014-008-HC.jpg,CFD-WM-036-047-F.jpg,CFD-WM-026-004-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-009-004-HO.jpg
0,1,93,CFD-WM-020-005-HC.jpg,CFD-WM-251-002-N.jpg,CFD-WM-011-011-A.jpg,CFD-WM-211-054-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-013-019-F.jpg
0,1,125,CFD-WM-016-002-HO.jpg,CFD-WM-001-011-HO.jpg,CFD-WM-025-008-A.jpg,CFD-WM-013-019-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-019-013-A.jpg
1,1,30,CFD-WM-034-040-A.jpg,CFD-WM-040-023-HO.jpg,CFD-WM-022-003-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-024-003-HO.jpg,CFD-WM-205-007-N.jpg
1,1,69,CFD-WM-034-030-N.jpg,CFD-WM-010-004-HO.jpg,CFD-WM-003-008-A.jpg,CFD-WM-020-012-F.jpg,CFD-WM-026-004-HC.jpg,CFD-WF-001-003-N.jpg
1,1,25,CFD-WM-014-004-HO.jpg,CFD-WM-031-003-N.jpg,CFD-WM-003-006-HC.jpg,CFD-WM-036-037-HC.jpg,CFD-WM-204-031-N.jpg,CFD-WF-001-003-N.jpg
1,1,107,CFD-WF-001-003-N.jpg,CFD-WM-040-025-HC.jpg,CFD-WM-032-008-HC.jpg,CFD-WM-233-106-N.jpg,CFD-WM-031-045-A.jpg,CFD-WM-017-002-N.jpg
0,1,6,CFD-WM-032-021-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-020-008-A.jpg,CFD-WM-229-129-N.jpg,CFD-WM-016-002-HO.jpg,CFD-WM-034-027-F.jpg
