# CSV-File created with merge-csv.com
# -----------------------------------------------------------

Side,Noise,Image,TopLeft,TopMid,TopRight,BottomLeft,BottomMid,BottomRight
0,-1,51,CFD-WM-039-010-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-033-006-HC.jpg,CFD-WM-038-018-F.jpg,CFD-WM-013-019-F.jpg,CFD-WM-254-152-N.jpg
0,1,145,CFD-WF-001-003-N.jpg,CFD-WM-204-031-N.jpg,CFD-WM-020-008-A.jpg,CFD-WM-011-002-N.jpg,CFD-WM-026-006-HO.jpg,CFD-WM-004-011-A.jpg
0,1,129,CFD-WM-248-036-N.jpg,CFD-WM-040-025-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-003-003-HO.jpg,CFD-WM-001-011-HO.jpg,CFD-WM-020-008-A.jpg
1,1,108,CFD-WF-001-003-N.jpg,CFD-WM-214-026-N.jpg,CFD-WM-013-015-A.jpg,CFD-WM-028-007-HO.jpg,CFD-WM-009-006-HC.jpg,CFD-WM-039-010-A.jpg
0,1,29,CFD-WM-035-018-A.jpg,CFD-WM-254-152-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-014-002-N.jpg,CFD-WM-013-015-A.jpg,CFD-WM-011-003-HO.jpg
0,1,90,CFD-WM-028-019-F.jpg,CFD-WM-039-018-N.jpg,CFD-WM-033-053-F.jpg,CFD-WM-023-012-A.jpg,CFD-WM-011-011-A.jpg,CFD-WF-001-003-N.jpg
1,-1,11,CFD-WF-001-003-N.jpg,CFD-WM-238-020-N.jpg,CFD-WM-014-004-HO.jpg,CFD-WM-037-034-HO.jpg,CFD-WM-211-054-N.jpg,CFD-WM-014-013-A.jpg
0,1,8,CFD-WM-020-012-F.jpg,CFD-WM-003-008-A.jpg,CFD-WM-011-003-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-024-019-F.jpg,CFD-WM-010-016-A.jpg
1,-1,41,CFD-WF-001-003-N.jpg,CFD-WM-016-001-N.jpg,CFD-WM-041-023-HC.jpg,CFD-WM-247-084-N.jpg,CFD-WM-028-029-A.jpg,CFD-WM-230-131-N.jpg
0,1,61,CFD-WM-205-007-N.jpg,CFD-WM-219-008-N.jpg,CFD-WM-009-002-N.jpg,CFD-WM-012-015-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-026-019-A.jpg
0,1,23,CFD-WM-010-004-HO.jpg,CFD-WM-031-003-N.jpg,CFD-WM-025-022-F.jpg,CFD-WM-021-001-N.jpg,CFD-WM-227-099-N.jpg,CFD-WF-001-003-N.jpg
1,-1,133,CFD-WF-001-003-N.jpg,CFD-WM-016-008-A.jpg,CFD-WM-018-004-HO.jpg,CFD-WM-041-023-HC.jpg,CFD-WM-213-076-N.jpg,CFD-WM-023-012-A.jpg
0,1,18,CFD-WM-019-013-A.jpg,CFD-WM-023-012-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-002-008-HC.jpg,CFD-WM-011-002-N.jpg,CFD-WM-011-011-A.jpg
0,1,128,CFD-WM-010-004-HO.jpg,CFD-WM-038-011-A.jpg,CFD-WM-014-024-F.jpg,CFD-WM-248-036-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-040-033-F.jpg
0,-1,83,CFD-WM-231-112-N.jpg,CFD-WM-021-001-N.jpg,CFD-WM-035-033-HO.jpg,CFD-WM-256-138-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-201-063-N.jpg
0,1,26,CFD-WM-001-011-HO.jpg,CFD-WM-219-008-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-032-014-A.jpg,CFD-WM-032-001-N.jpg,CFD-WM-040-033-F.jpg
1,1,149,CFD-WM-035-028-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-020-005-HC.jpg,CFD-WM-033-007-HO.jpg,CFD-WM-022-003-HC.jpg,CFD-WM-229-129-N.jpg
0,1,13,CFD-WM-004-002-F.jpg,CFD-WM-029-029-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-034-030-N.jpg,CFD-WM-002-008-HC.jpg,CFD-WM-017-005-HO.jpg
1,1,77,CFD-WM-201-063-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-040-022-N.jpg,CFD-WM-026-001-N.jpg,CFD-WM-029-020-F.jpg,CFD-WM-037-034-HO.jpg
1,1,104,CFD-WM-025-019-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-015-005-HO.jpg,CFD-WM-245-123-N.jpg,CFD-WM-020-005-HC.jpg,CFD-WM-013-019-F.jpg
0,-1,74,CFD-WM-034-030-N.jpg,CFD-WM-017-003-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-041-021-N.jpg,CFD-WM-206-045-N.jpg,CFD-WM-006-010-HO.jpg
1,1,143,CFD-WF-001-003-N.jpg,CFD-WM-204-031-N.jpg,CFD-WM-258-125-N.jpg,CFD-WM-219-008-N.jpg,CFD-WM-026-004-HC.jpg,CFD-WM-233-106-N.jpg
0,1,16,CFD-WM-032-021-F.jpg,CFD-WM-253-119-N.jpg,CFD-WM-001-007-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-009-004-HO.jpg,CFD-WM-019-017-F.jpg
1,1,22,CFD-WM-011-019-F.jpg,CFD-WM-038-018-F.jpg,CFD-WM-014-008-HC.jpg,CFD-WM-013-001-N.jpg,CFD-WM-039-018-N.jpg,CFD-WF-001-003-N.jpg
1,-1,1,CFD-WM-003-008-A.jpg,CFD-WM-012-007-HC.jpg,CFD-WM-019-013-A.jpg,CFD-WM-019-009-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-015-023-F.jpg
0,-1,118,CFD-WF-001-003-N.jpg,CFD-WM-254-152-N.jpg,CFD-WM-016-001-N.jpg,CFD-WM-024-019-F.jpg,CFD-WM-014-008-HC.jpg,CFD-WM-022-012-F.jpg
1,-1,19,CFD-WM-234-118-N.jpg,CFD-WM-219-008-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-023-015-F.jpg,CFD-WM-017-019-F.jpg,CFD-WM-032-014-A.jpg
0,1,134,CFD-WM-003-008-A.jpg,CFD-WM-207-048-N.jpg,CFD-WM-032-021-F.jpg,CFD-WM-031-038-HC.jpg,CFD-WM-018-004-HO.jpg,CFD-WF-001-003-N.jpg
0,1,12,CFD-WM-017-002-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-020-008-A.jpg,CFD-WM-034-032-HC.jpg,CFD-WM-024-010-A.jpg,CFD-WM-237-052-N.jpg
1,-1,117,CFD-WF-001-003-N.jpg,CFD-WM-023-004-HO.jpg,CFD-WM-200-034-N.jpg,CFD-WM-021-004-HO.jpg,CFD-WM-001-011-HO.jpg,CFD-WM-019-006-HC.jpg
0,-1,114,CFD-WM-025-008-A.jpg,CFD-WM-033-053-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-002-017-A.jpg,CFD-WM-022-012-F.jpg,CFD-WM-039-010-A.jpg
0,1,79,CFD-WM-009-014-F.jpg,CFD-WM-216-061-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-020-005-HC.jpg,CFD-WM-013-006-HO.jpg,CFD-WM-006-039-F.jpg
0,1,33,CFD-WM-040-023-HO.jpg,CFD-WM-036-047-F.jpg,CFD-WM-037-034-HO.jpg,CFD-WM-219-008-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-016-008-A.jpg
0,-1,5,CFD-WM-208-068-N.jpg,CFD-WM-003-006-HC.jpg,CFD-WM-029-023-N.jpg,CFD-WM-023-015-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-036-018-A.jpg
0,1,113,CFD-WM-023-015-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-247-084-N.jpg,CFD-WM-035-032-N.jpg,CFD-WM-029-009-HC.jpg,CFD-WM-250-157-N.jpg
1,-1,27,CFD-WM-012-005-HO.jpg,CFD-WM-012-007-HC.jpg,CFD-WM-040-023-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-020-012-F.jpg,CFD-WM-038-011-A.jpg
1,-1,7,CFD-WM-017-011-A.jpg,CFD-WM-025-002-N.jpg,CFD-WM-255-219-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-234-118-N.jpg,CFD-WM-003-002-N.jpg
1,-1,62,CFD-WM-214-026-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-021-006-HC.jpg,CFD-WM-021-009-A.jpg,CFD-WM-022-005-HO.jpg,CFD-WM-205-007-N.jpg
0,1,59,CFD-WF-001-003-N.jpg,CFD-WM-002-008-HC.jpg,CFD-WM-032-004-HO.jpg,CFD-WM-036-037-HC.jpg,CFD-WM-032-001-N.jpg,CFD-WM-011-011-A.jpg
1,-1,97,CFD-WM-031-003-N.jpg,CFD-WM-023-015-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-006-022-A.jpg,CFD-WM-020-012-F.jpg,CFD-WM-034-030-N.jpg
0,1,103,CFD-WM-019-017-F.jpg,CFD-WM-252-224-N.jpg,CFD-WM-258-125-N.jpg,CFD-WM-025-022-F.jpg,CFD-WM-004-006-HO.jpg,CFD-WF-001-003-N.jpg
0,1,119,CFD-WM-031-038-HC.jpg,CFD-WM-250-157-N.jpg,CFD-WM-036-034-HO.jpg,CFD-WM-012-026-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-018-007-A.jpg
1,1,58,CFD-WM-029-023-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-014-008-HC.jpg,CFD-WM-220-068-N.jpg,CFD-WM-019-013-A.jpg,CFD-WM-014-004-HO.jpg
1,-1,43,CFD-WM-232-070-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-010-007-HC.jpg,CFD-WM-245-123-N.jpg,CFD-WM-010-004-HO.jpg,CFD-WM-023-001-N.jpg
0,-1,30,CFD-WM-010-001-N.jpg,CFD-WM-221-091-N.jpg,CFD-WM-028-019-F.jpg,CFD-WM-013-019-F.jpg,CFD-WM-021-004-HO.jpg,CFD-WF-001-003-N.jpg
1,1,131,CFD-WM-035-036-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-020-005-HC.jpg,CFD-WM-040-007-A.jpg,CFD-WM-019-003-N.jpg,CFD-WM-022-005-HO.jpg
0,-1,31,CFD-WM-002-017-A.jpg,CFD-WM-011-003-HO.jpg,CFD-WM-038-018-F.jpg,CFD-WM-019-003-N.jpg,CFD-WM-018-007-A.jpg,CFD-WF-001-003-N.jpg
1,1,88,CFD-WM-002-008-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-024-010-A.jpg,CFD-WM-022-003-HC.jpg,CFD-WM-036-037-HC.jpg,CFD-WM-031-003-N.jpg
1,1,20,CFD-WM-257-161-N.jpg,CFD-WM-033-006-HC.jpg,CFD-WM-038-007-HC.jpg,CFD-WM-232-070-N.jpg,CFD-WM-018-005-HC.jpg,CFD-WF-001-003-N.jpg
0,-1,24,CFD-WM-015-017-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-247-084-N.jpg,CFD-WM-223-056-N.jpg,CFD-WM-241-072-N.jpg,CFD-WM-232-070-N.jpg
0,1,109,CFD-WM-019-013-A.jpg,CFD-WM-004-006-HO.jpg,CFD-WM-029-009-HC.jpg,CFD-WM-020-012-F.jpg,CFD-WM-038-018-F.jpg,CFD-WF-001-003-N.jpg
0,1,36,CFD-WM-026-019-A.jpg,CFD-WM-034-040-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-015-002-N.jpg,CFD-WM-010-004-HO.jpg,CFD-WM-003-003-HO.jpg
0,1,70,CFD-WM-013-019-F.jpg,CFD-WM-236-072-N.jpg,CFD-WM-015-002-N.jpg,CFD-WM-014-004-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-244-003-N.jpg
0,-1,99,CFD-WM-232-070-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-024-015-N.jpg,CFD-WM-221-091-N.jpg,CFD-WM-236-072-N.jpg,CFD-WM-039-008-HO.jpg
0,-1,127,CFD-WM-203-023-N.jpg,CFD-WM-037-060-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-033-007-HO.jpg,CFD-WM-041-009-A.jpg,CFD-WM-211-054-N.jpg
1,1,121,CFD-WM-036-018-A.jpg,CFD-WM-227-099-N.jpg,CFD-WM-004-006-HO.jpg,CFD-WM-026-013-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-014-013-A.jpg
0,-1,137,CFD-WM-238-020-N.jpg,CFD-WM-249-239-N.jpg,CFD-WM-019-009-HO.jpg,CFD-WM-021-004-HO.jpg,CFD-WM-037-033-HC.jpg,CFD-WF-001-003-N.jpg
1,-1,25,CFD-WF-001-003-N.jpg,CFD-WM-034-032-HC.jpg,CFD-WM-026-006-HO.jpg,CFD-WM-013-006-HO.jpg,CFD-WM-009-004-HO.jpg,CFD-WM-011-003-HO.jpg
0,1,87,CFD-WF-001-003-N.jpg,CFD-WM-253-119-N.jpg,CFD-WM-217-070-N.jpg,CFD-WM-017-011-A.jpg,CFD-WM-004-005-HC.jpg,CFD-WM-228-065-N.jpg
0,1,105,CFD-WF-001-003-N.jpg,CFD-WM-016-008-A.jpg,CFD-WM-039-018-N.jpg,CFD-WM-023-012-A.jpg,CFD-WM-009-002-N.jpg,CFD-WM-032-004-HO.jpg
1,-1,60,CFD-WM-206-045-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-037-063-F.jpg,CFD-WM-029-029-HO.jpg,CFD-WM-032-021-F.jpg,CFD-WM-023-012-A.jpg
0,1,46,CFD-WF-001-003-N.jpg,CFD-WM-019-013-A.jpg,CFD-WM-203-023-N.jpg,CFD-WM-018-004-HO.jpg,CFD-WM-009-004-HO.jpg,CFD-WM-200-034-N.jpg
0,1,72,CFD-WM-009-009-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-004-005-HC.jpg,CFD-WM-258-125-N.jpg,CFD-WM-019-017-F.jpg,CFD-WM-252-224-N.jpg
0,-1,102,CFD-WM-240-125-N.jpg,CFD-WM-018-004-HO.jpg,CFD-WM-006-022-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-032-004-HO.jpg,CFD-WM-003-006-HC.jpg
0,1,53,CFD-WM-024-019-F.jpg,CFD-WM-009-014-F.jpg,CFD-WM-019-006-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-041-009-A.jpg,CFD-WM-210-057-N.jpg
0,-1,94,CFD-WM-013-015-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-019-017-F.jpg,CFD-WM-033-053-F.jpg,CFD-WM-018-002-N.jpg,CFD-WM-218-074-N.jpg
0,1,39,CFD-WM-035-028-F.jpg,CFD-WM-216-061-N.jpg,CFD-WM-033-053-F.jpg,CFD-WM-031-003-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-026-006-HO.jpg
0,1,64,CFD-WF-001-003-N.jpg,CFD-WM-002-007-HO.jpg,CFD-WM-011-003-HO.jpg,CFD-WM-233-106-N.jpg,CFD-WM-029-029-HO.jpg,CFD-WM-208-068-N.jpg
1,1,146,CFD-WM-016-001-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-002-007-HO.jpg,CFD-WM-252-224-N.jpg,CFD-WM-035-033-HO.jpg,CFD-WM-033-007-HO.jpg
0,-1,123,CFD-WM-033-053-F.jpg,CFD-WM-015-002-N.jpg,CFD-WM-026-004-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-020-008-A.jpg,CFD-WM-037-025-N.jpg
0,-1,42,CFD-WM-003-002-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-249-239-N.jpg,CFD-WM-022-005-HO.jpg,CFD-WM-029-023-N.jpg,CFD-WM-017-011-A.jpg
1,1,14,CFD-WM-207-048-N.jpg,CFD-WM-006-010-HO.jpg,CFD-WM-023-012-A.jpg,CFD-WM-001-011-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-037-033-HC.jpg
1,-1,98,CFD-WM-011-003-HO.jpg,CFD-WM-041-023-HC.jpg,CFD-WM-012-026-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-032-014-A.jpg,CFD-WM-019-003-N.jpg
0,1,40,CFD-WM-024-010-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-032-014-A.jpg,CFD-WM-251-002-N.jpg,CFD-WM-002-017-A.jpg,CFD-WM-223-056-N.jpg
0,1,34,CFD-WM-217-070-N.jpg,CFD-WM-206-045-N.jpg,CFD-WM-011-006-HC.jpg,CFD-WM-040-007-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-201-063-N.jpg
0,-1,17,CFD-WM-028-029-A.jpg,CFD-WM-003-003-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-012-001-N.jpg,CFD-WM-037-033-HC.jpg,CFD-WM-247-084-N.jpg
1,1,89,CFD-WM-206-045-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-236-072-N.jpg,CFD-WM-029-014-A.jpg,CFD-WM-024-007-HC.jpg,CFD-WM-222-057-N.jpg
0,1,95,CFD-WM-034-027-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-022-012-F.jpg,CFD-WM-015-017-A.jpg,CFD-WM-223-056-N.jpg,CFD-WM-012-007-HC.jpg
0,-1,136,CFD-WF-001-003-N.jpg,CFD-WM-026-013-F.jpg,CFD-WM-211-054-N.jpg,CFD-WM-029-020-F.jpg,CFD-WM-024-019-F.jpg,CFD-WM-019-017-F.jpg
0,-1,71,CFD-WM-006-002-N.jpg,CFD-WM-003-002-N.jpg,CFD-WM-011-019-F.jpg,CFD-WM-227-099-N.jpg,CFD-WM-026-004-HC.jpg,CFD-WF-001-003-N.jpg
0,1,32,CFD-WF-001-003-N.jpg,CFD-WM-028-029-A.jpg,CFD-WM-240-125-N.jpg,CFD-WM-200-034-N.jpg,CFD-WM-025-002-N.jpg,CFD-WM-234-118-N.jpg
0,-1,130,CFD-WM-041-009-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-033-014-A.jpg,CFD-WM-021-001-N.jpg,CFD-WM-022-003-HC.jpg,CFD-WM-020-012-F.jpg
0,-1,37,CFD-WM-026-004-HC.jpg,CFD-WM-015-023-F.jpg,CFD-WM-221-091-N.jpg,CFD-WM-018-007-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-011-011-A.jpg
0,-1,49,CFD-WM-031-004-HO.jpg,CFD-WM-244-003-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-031-045-A.jpg,CFD-WM-011-011-A.jpg,CFD-WM-011-019-F.jpg
1,1,91,CFD-WM-029-023-N.jpg,CFD-WM-232-070-N.jpg,CFD-WM-016-001-N.jpg,CFD-WM-015-005-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-004-006-HO.jpg
1,1,4,CFD-WM-011-002-N.jpg,CFD-WM-013-015-A.jpg,CFD-WM-031-032-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-038-011-A.jpg,CFD-WM-036-034-HO.jpg
1,1,52,CFD-WM-026-013-F.jpg,CFD-WM-014-008-HC.jpg,CFD-WM-020-005-HC.jpg,CFD-WM-022-005-HO.jpg,CFD-WF-001-003-N.jpg,CFD-WM-032-008-HC.jpg
0,1,124,CFD-WM-013-001-N.jpg,CFD-WM-022-003-HC.jpg,CFD-WM-038-003-N.jpg,CFD-WM-034-027-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-217-070-N.jpg
1,-1,86,CFD-WM-001-014-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-028-005-HC.jpg,CFD-WM-021-001-N.jpg,CFD-WM-013-019-F.jpg,CFD-WM-020-001-N.jpg
0,-1,9,CFD-WM-040-025-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-025-008-A.jpg,CFD-WM-036-037-HC.jpg,CFD-WM-032-014-A.jpg,CFD-WM-013-006-HO.jpg
0,-1,81,CFD-WM-032-001-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-211-054-N.jpg,CFD-WM-003-006-HC.jpg,CFD-WM-204-031-N.jpg,CFD-WM-016-005-HC.jpg
1,1,68,CFD-WM-039-008-HO.jpg,CFD-WM-023-004-HO.jpg,CFD-WM-012-015-A.jpg,CFD-WM-009-014-F.jpg,CFD-WM-019-003-N.jpg,CFD-WF-001-003-N.jpg
1,1,55,CFD-WM-006-010-HO.jpg,CFD-WM-230-131-N.jpg,CFD-WM-017-019-F.jpg,CFD-WM-232-070-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-020-005-HC.jpg
0,-1,54,CFD-WM-038-018-F.jpg,CFD-WM-039-028-F.jpg,CFD-WM-227-099-N.jpg,CFD-WM-002-009-N.jpg,CFD-WM-004-002-F.jpg,CFD-WF-001-003-N.jpg
0,-1,48,CFD-WM-036-037-HC.jpg,CFD-WM-037-063-F.jpg,CFD-WM-019-006-HC.jpg,CFD-WM-035-032-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-033-007-HO.jpg
0,1,6,CFD-WM-022-008-A.jpg,CFD-WM-034-040-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-019-006-HC.jpg,CFD-WM-002-007-HO.jpg,CFD-WM-031-003-N.jpg
1,-1,92,CFD-WM-014-004-HO.jpg,CFD-WM-217-070-N.jpg,CFD-WM-247-084-N.jpg,CFD-WM-032-001-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-038-011-A.jpg
0,1,21,CFD-WM-016-001-N.jpg,CFD-WM-249-239-N.jpg,CFD-WM-026-019-A.jpg,CFD-WF-001-003-N.jpg,CFD-WM-015-002-N.jpg,CFD-WM-032-008-HC.jpg
0,1,144,CFD-WM-032-001-N.jpg,CFD-WM-032-021-F.jpg,CFD-WM-040-007-A.jpg,CFD-WM-034-030-N.jpg,CFD-WM-012-007-HC.jpg,CFD-WF-001-003-N.jpg
1,-1,148,CFD-WM-002-008-HC.jpg,CFD-WM-022-001-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-032-021-F.jpg,CFD-WM-009-002-N.jpg,CFD-WM-015-002-N.jpg
0,1,111,CFD-WM-004-006-HO.jpg,CFD-WM-035-028-F.jpg,CFD-WM-018-005-HC.jpg,CFD-WM-018-002-N.jpg,CFD-WF-001-003-N.jpg,CFD-WM-254-152-N.jpg
0,-1,126,CFD-WM-003-008-A.jpg,CFD-WM-029-009-HC.jpg,CFD-WM-026-013-F.jpg,CFD-WM-040-022-N.jpg,CFD-WM-020-001-N.jpg,CFD-WF-001-003-N.jpg
0,-1,56,CFD-WF-001-003-N.jpg,CFD-WM-204-031-N.jpg,CFD-WM-021-004-HO.jpg,CFD-WM-039-008-HO.jpg,CFD-WM-040-022-N.jpg,CFD-WM-013-006-HO.jpg
0,1,101,CFD-WM-004-005-HC.jpg,CFD-WF-001-003-N.jpg,CFD-WM-216-061-N.jpg,CFD-WM-029-029-HO.jpg,CFD-WM-033-025-N.jpg,CFD-WM-020-003-HO.jpg
0,1,116,CFD-WF-001-003-N.jpg,CFD-WM-242-011-N.jpg,CFD-WM-029-009-HC.jpg,CFD-WM-004-011-A.jpg,CFD-WM-002-008-HC.jpg,CFD-WM-016-001-N.jpg
0,1,85,CFD-WM-031-003-N.jpg,CFD-WM-227-099-N.jpg,CFD-WM-029-029-HO.jpg,CFD-WM-251-002-N.jpg,CFD-WM-252-224-N.jpg,CFD-WF-001-003-N.jpg
1,-1,150,CFD-WM-019-009-HO.jpg,CFD-WM-006-022-A.jpg,CFD-WM-257-161-N.jpg,CFD-WM-015-023-F.jpg,CFD-WF-001-003-N.jpg,CFD-WM-031-003-N.jpg
1,1,84,CFD-WF-001-003-N.jpg,CFD-WM-016-008-A.jpg,CFD-WM-033-007-HO.jpg,CFD-WM-025-019-HO.jpg,CFD-WM-004-002-F.jpg,CFD-WM-203-023-N.jpg
0,-1,67,CFD-WM-037-060-A.jpg,CFD-WM-029-009-HC.jpg,CFD-WM-222-057-N.jpg,CFD-WM-013-015-A.jpg,CFD-WM-021-006-HC.jpg,CFD-WF-001-003-N.jpg
